"Mês","Dia","Turma (to number)","Material (to number)","VarConsumo_Quimica","VarConsumo_Eletrica","VarTempoProcesso"
"09","05",0,0,2.6717490004743514,12.365019193284144,1.265
"09","05",0,0,2.783456973293768,10.988501483679526,0.9525
"09","05",0,0,3.024354855425433,12.576737607676504,1.2875
"09","05",0,0,2.7723679398956156,11.7975583571416,1.01625
"09","05",1,0,3.214196332254585,13.033821943016687,0.99375
"09","05",0,0,2.817700074540896,11.892661109981706,1.14
"09","04",2,32,3.032836263817791,13.982534923606655,0.9725
"09","04",2,31,2.7529825986864385,12.19665196974585,1.10375
"09","04",2,31,2.998223874432053,12.780328984133927,1.29625
"09","04",2,31,2.6282099190349757,11.820816437500362,1.1075
"09","04",2,31,2.837360367971463,11.89667644021844,1.5099999999999998
"09","03",2,2,2.974742898238044,13.322545846817691,2.335
"09","03",2,2,3.149095180413317,13.337479028611774,1.4150000000000003
"09","03",2,2,2.6443668397042632,11.165088970935235,2.00375
"09","03",3,2,2.855411614329637,12.649893618966916,1.145
"09","03",3,2,2.9814626731612948,12.284113562514861,1.74
"09","03",3,2,2.6717490004743514,11.36649008048025,1.12125
"09","03",3,2,2.7414189082900746,11.109568886544709,1.74375
"09","03",3,2,2.942072805441026,12.29143734880568,1.125
"09","03",3,2,3.182652300603104,12.143788192243763,1.3712499999999999
"09","03",3,2,2.8164532086467444,12.08698563792258,1.4275
"09","03",1,2,2.4775639107742435,11.601030159745159,1.04375
"09","01",1,2,2.7685572948431254,12.027193475479237,1.05
"09","01",1,2,2.7904100597643975,12.35726957380527,1.2025
"09","01",0,2,2.906014440183784,12.012826687312922,1.41
"09","01",0,2,2.7131550199104906,12.540188926823502,1.44375
"09","01",0,2,2.502236904200095,10.806984426616328,1.23125
"09","01",0,2,2.8450754827788716,12.19876488267605,1.23375
"09","01",0,2,3.098952827366112,11.50129943270816,1.7975
"09","01",0,2,2.8188462542417128,11.872955916900825,1.4875
"09","01",0,2,3.183285130148599,11.633295983198304,2.00875
"09","01",3,2,2.6922312990549413,11.388755406054782,1.4525
"09","01",3,2,2.9750897878972693,12.921086304007272,1.49125
"09","01",3,2,2.9068049599414922,11.442634299156982,1.24125
"09","01",3,2,3.242617763394462,12.849800114220445,1.1475
"09","01",2,2,2.591385873839862,11.700857785303834,0.84
"09","01",2,2,2.8649183438368233,12.547385288736352,1.03125
"08","31",2,0,2.590887734915924,11.168506720195497,1.49625
"08","31",2,0,2.9797546624114895,12.90046286790372,1.5437500000000002
"08","31",2,0,2.598302098350152,12.188710178929815,0.87875
"08","31",0,0,2.9140092904052537,11.391582101365296,1.5625
"08","31",0,0,3.24844306560956,14.139816560888402,1.63375
"08","31",0,0,2.925397328822638,12.90398810967457,1.66625
"08","31",0,0,2.9410156112344503,13.55074221252091,1.0825
"08","31",0,18,2.8753182644842816,11.376140479574525,1.2975
"08","31",0,18,2.898383641674781,12.111232029325848,1.9125
"08","31",0,18,2.904446608244077,12.085457357236955,1.46375
"08","31",3,18,2.8464846646444215,11.687384761791469,1.5225000000000002
"08","31",3,18,2.6166828951639083,12.059682685148061,1.475
"08","31",3,18,3.0789624956186468,12.485309581245746,1.49625
"08","31",3,18,2.899933862433863,11.951447245564893,1.22125
"08","31",3,18,2.810427815854536,11.136761530262278,1.56
"08","31",2,0,2.898150030494003,11.841837771904858,1.4475000000000002
"08","31",2,0,3.0205298877577667,12.22707172140587,1.39625
"08","31",2,0,2.704494633990069,12.556180569296437,1.30375
"08","30",0,0,3.557275258131586,13.811931369439622,2.52875
"08","30",0,2,3.5351476983055923,13.468815326400465,1.5475
"08","30",0,0,2.8706808995750857,12.268872726829356,1.9962500000000003
"08","30",0,0,2.8824475412461954,11.411368968538882,1.6475
"08","30",0,0,2.9875871988493348,12.062948156608922,1.6500000000000001
"08","30",0,0,2.760428086661447,11.639757704177992,0.66
"08","30",0,0,2.5776238646374434,10.306045319795649,2.00375
"08","30",3,2,2.956337887703202,11.381035908928247,1.215
"08","30",3,2,2.7663452027695348,10.3557558038052,1.4
"08","30",3,21,2.7874291206150885,10.789496000226135,1.1725
"08","30",3,0,3.1442705634435346,12.36031774094237,1.03125
"08","29",1,1,2.947269040257971,11.439701042479424,1.08875
"08","29",2,1,2.7582223962411905,11.754917315399142,1.45375
"08","29",2,1,3.315093101184925,12.723049630257327,2.25375
"08","29",1,1,2.7891975012013455,11.504649913785794,1.65875
"08","28",2,0,2.7734843479628757,11.464897426644088,1.18875
"08","28",2,0,2.8602402691013933,12.157616530514176,1.01625
"08","28",0,0,2.967824523552679,12.573767371026081,1.6724999999999999
"08","27",3,0,2.631361989295569,11.718360426847513,1.5275
"08","28",0,0,2.548699071889256,11.27057713127724,1.30625
"08","28",0,0,2.5575698251109373,10.928647104887375,1.2875
"08","19",1,2,3.141921442636543,13.018721842556072,1.42125
"08","19",1,2,2.700987334197667,12.073284484832133,1.08375
"08","19",1,2,3.557247066286077,12.820034452093557,2.775
"08","19",1,2,3.7381682348380725,14.010932631853883,2.0125
"08","19",1,2,3.032106954088506,12.988240171185067,1.6412499999999999
"08","19",2,2,3.007684488717219,13.010774547672291,2.11
"08","17",3,2,3.2214539944321103,12.854237794071006,1.4475000000000002
"08","19",2,2,3.0179266949819104,11.290009160813923,1.5225000000000002
"08","19",2,2,3.104607152179588,12.543760652264037,1.3275
"08","19",2,2,2.7731657857119116,12.26981268222857,1.4249999999999998
"08","19",2,2,2.94466196815453,11.657031645861164,1.42125
"08","18",3,2,3.2653967620757296,12.695134900474601,1.6512499999999999
"08","19",3,2,3.150875738418489,12.823639145781643,1.0375
"08","19",2,2,3.2994092652088307,12.799253808684838,1.3225
"08","18",3,2,2.9723530353996472,11.586624077790656,1.7687499999999998
"08","18",3,2,3.6453794866480123,12.960806666951163,3.2087500000000007
"08","18",3,2,3.0671495693030546,11.835529043253949,1.515
"08","18",1,2,3.3258108594030924,13.601751380163716,2.9975
"08","18",2,2,3.317677134072616,13.174178366548194,1.63375
"08","18",2,2,2.536498478295691,11.812759702631652,1.08375
"08","18",2,2,2.6021955682049196,12.613156667424036,0.95625
"08","18",2,2,2.3786897325004,11.787319444837042,0.9775
"08","18",2,2,3.0199634071965846,12.314195855207299,1.7275000000000003
"08","18",2,2,3.4029951887239958,13.527976752807245,1.4900000000000002
"08","18",3,2,3.1082921597916426,14.01815465931288,1.435
"08","17",3,2,2.8452937588940843,12.206569962809276,1.11625
"08","17",3,2,2.7567643761012333,12.021935155609576,1.26625
"08","17",3,2,2.706083086053412,11.026684412637458,1.15
"08","17",3,2,3.158904204235327,13.308297720580615,1.3775
"08","17",3,2,3.2996856323625936,12.726097797394427,1.4999999999999998
"08","17",1,2,3.3422599923999035,13.509476751629245,1.74125
"08","17",0,2,2.639885147481076,11.962204615597217,1.235
"08","17",0,2,3.275342573016992,13.607345686689051,1.34375
"08","17",0,2,3.3460925742392544,12.741535332335774,2.24
"08","17",0,2,3.355069609976854,13.369261063322625,2.07875
"08","17",0,2,3.13094802466626,12.687896870478218,1.4225
"08","17",0,2,2.792772998929077,13.110166856669085,1.27875
"08","17",0,2,3.298231347834926,13.121390048192481,2.61625
"08","17",0,2,2.752845210127904,12.218434750564283,1.3875
"08","17",3,2,2.6545097241986855,12.173684273465435,1.9837500000000001
"08","17",3,2,3.0821169614420274,12.373988017650646,1.5825
"08","15",2,12,2.662938505984317,12.660532640625378,1.45375
"08","15",2,12,3.4530165760687197,12.698516088537287,3.08375
"08","15",2,42,2.9141581244291084,11.859630688772008,3.3087499999999994
"08","15",2,42,2.453948737349853,12.212016178835102,1.8224999999999998
"08","15",2,13,2.660174342961228,11.876061900169903,2.0475
"08","15",2,13,2.905010664708556,13.346826195074694,1.32125
"08","15",2,13,2.745540085192955,12.358214313762888,1.5125
"08","15",2,13,2.3343868107014254,10.933897708712982,2.43375
"08","15",0,16,2.841836264242903,13.125167079279846,2.2125
"08","15",0,16,2.6255777080592386,12.260607106925354,1.26625
"08","15",0,14,2.589400123685838,12.05118411000764,1.275
"08","15",0,46,2.867874841743534,13.159490600363856,1
"08","15",0,46,2.6286425735244627,12.695811213643541,0.97875
"08","15",0,46,2.8448474325584385,11.787969745629514,1.7899999999999998
"08","15",0,46,2.9244767480987948,12.585955036163467,2.3125
"08","15",0,12,2.798971796821259,13.42009596279046,1.37875
"08","15",3,12,2.995350478004727,13.652238332098634,1.4787499999999998
"08","14",3,18,2.615717017208413,12.363626138792037,1.34
"08","14",2,18,2.3757481337228175,11.481184489375108,1.3775
"08","14",2,18,2.5916189403185927,11.026305179850553,1.06
"08","14",2,18,2.9727750730282376,12.411936537029609,2.08125
"08","14",2,18,2.704998247458815,13.26158223541783,1.135
"08","14",2,18,3.4457457044673547,13.981200727713766,2
"08","14",0,45,2.647375833255093,11.448800720175404,1.21
"08","14",0,45,2.940458561362091,13.233558258586191,1.49375
"08","14",0,45,2.871815094752985,13.151366363173596,1.5749999999999997
"08","14",0,45,2.6826131293817714,11.32887189292543,1.74625
"08","14",0,45,2.758840025493945,11.63817343380947,1.05125
"08","14",0,45,2.8047906523855897,11.933673177157912,1.485
"08","14",0,45,2.763796296296297,12.713001867413633,0.8875
"08","14",0,45,2.7367711493090665,12.912627133765538,1.1975
"08","14",0,45,2.977124310288868,12.231513832407353,1.1275
"08","14",0,45,2.9519175257731964,13.441479684657368,1.0475
"08","14",1,45,3.1732772520154224,13.348178388074473,1.66625
"08","14",1,45,2.599732313575526,12.343943313463052,1.1025
"08","14",1,45,3.022864846646444,13.126747159935762,1.04625
"08","13",2,8,3.0916013745704474,12.932080048514251,2.07875
"08","13",2,8,2.81205498281787,12.155852031534263,1.4687500000000002
"08","13",2,8,2.8313402061855673,12.228623408126136,1.3775
"08","13",2,8,2.652563573883162,12.859308671922378,1.24
"08","13",2,8,3.1270790378006876,12.907822922983627,3.41875
"08","13",2,8,3.457910362342167,12.895854768562645,3.19125
"08","13",2,8,2.899333395925265,11.22788801935195,3.28375
"08","13",0,8,3.2906391752577324,12.310491206791996,2.6375
"08","13",0,8,3.086743778478794,13.113131688006433,1.65375
"08","13",0,8,2.4408975683034457,11.644860742156217,1.375
"08","13",0,8,2.7817195767195773,12.640056022408963,1.19625
"08","13",1,8,2.9973459240977216,13.659632755344871,1.08125
"08","13",0,8,2.8108604206500956,11.0814306602182,2.21625
"08","13",0,8,2.8119042804179304,12.439778742639623,1.3125
"08","13",0,8,2.627103174603175,11.814309056956116,0.985
"08","13",0,8,2.458470363288719,11.581936790012373,0.9650000000000001
"08","12",2,45,3.4302121788417796,13.832314444963577,1.735
"08","12",2,45,3.0178899404135993,12.76365435764211,1.24
"08","12",1,45,3.8231112127100233,14.277261939179605,1.9287499999999997
"08","12",2,45,2.7103133593207014,11.57166701328342,1.5437500000000002
"08","12",0,45,2.68623326959847,12.231470025868857,1.14125
"08","12",0,45,2.946554504030844,12.738912599740212,1.1375
"08","12",1,45,3.043046848668688,12.198893713198121,2.315
"08","11",1,45,3.0067718191377497,12.689429083936416,1.16625
"08","11",1,0,3.1982740021574974,13.417729551367472,2.19375
"08","11",2,0,2.8876136542394217,10.793104405518696,1.99
"08","11",2,0,2.8482618418377723,11.796993650072348,1.32125
"08","11",2,0,2.656669276951188,11.31731079275876,1.61625
"08","11",2,0,2.654159859042127,11.597930859032704,0.9375
"08","11",2,0,2.7645241466100363,11.567609582766565,1.4999999999999998
"08","11",3,0,2.9207724461947704,13.290008717758012,1.76625
"08","11",2,0,2.8884625424171237,13.156985582016675,0.925
"08","11",3,0,3.2820523663530325,12.649017742206302,2.0225
"08","11",3,0,3.0041109614122363,12.899843324209154,1.27125
"08","11",3,0,3.033571700003455,12.171331378442142,1.17125
"08","11",3,0,2.9873586416786795,11.482036351301693,2.1525
"08","11",3,0,3.1564274581554517,12.263372517130456,1.3525
"08","10",1,2,2.6801618376403034,11.674305587544337,1.11
"08","10",2,2,3.213195381616434,12.691513852504565,1.715
"08","10",2,2,2.8831063224232567,11.949463664302883,1.42875
"08","10",2,31,2.9317730356967258,11.61257107819035,1.4375
"08","10",2,31,2.5012842852533077,11.4201924719549,1.125
"08","10",2,38,3.1601241370574447,11.445049233829955,2.435
"08","10",3,1,3.0591574563511132,12.779489498826921,1.3975
"08","10",2,1,2.4799173729457147,11.198610493135556,1.24375
"08","10",3,1,3.1814147742103893,12.19828181860058,1.22875
"08","10",3,1,2.5494518402505877,11.576419918006355,1.26875
"08","10",3,1,2.77520843165015,10.962440662909806,0.975
"08","10",3,1,3.580941893330397,13.33100137973921,1.42125
"08","10",3,18,3.106298959115785,12.51712188255493,1.00625
"08","10",3,0,3.0865352036321747,12.39491527450582,1.0275
"08","10",3,18,2.9670374115267943,12.169154820674478,1.0625
"08","10",3,18,2.804461440407903,11.199527612192103,1.13875
"08","10",3,18,3.0053182155632046,12.300060741040696,1.26875
"08","09",0,43,2.349825127791229,11.949271233917296,1.185
"08","09",0,12,2.347864255765199,11.159475582685904,1.74625
"08","09",0,57,2.748070322896967,12.304858905108587,1.9375
"08","09",0,43,2.450596359070935,11.371441231859976,1.6812499999999997
"08","09",0,23,2.44445696400626,10.817453742060206,1.6062499999999997
"08","09",0,23,2.792618604971424,12.85587566983001,1.9399999999999997
"08","09",0,27,2.331895740964665,12.417905493515423,3.22875
"08","09",3,22,2.9991448306106796,13.179024487769015,1.9125
"08","09",3,6,2.6655062024809926,12.402019631381965,1.085
"08","08",1,12,2.9276564932478912,12.087989317590836,1.465
"08","08",0,42,3.3994451557831837,13.353292661494818,2.31875
"08","08",0,42,3.0052302175310404,11.87157091599453,2.10625
"08","08",0,42,2.7759008795989786,12.175853032975224,2.10625
"08","08",0,42,3.0646586743287427,12.242031460359827,1.66625
"08","08",3,42,3.4618338443568404,13.262992450593904,1.9849999999999999
"08","08",3,13,2.385697345617076,11.753438034887402,1.3775
"08","08",0,42,2.9009531939109405,13.22776229569933,1.56875
"08","08",3,16,3.126174813615356,12.26953690088524,1.6525000000000003
"08","08",3,46,2.7413998914812807,10.867830583128532,1.04625
"08","08",3,46,2.766715921684522,10.770008040157325,1.3837500000000003
"08","08",3,14,3.263311451495259,12.205560561204786,1.29125
"08","07",0,2,2.683946601612794,12.72078255982206,1.32875
"08","07",0,2,2.9950067476383264,13.28689370485036,1.33375
"08","07",0,2,2.9125974113979805,12.173684273465435,1.9437500000000003
"08","07",0,2,2.561191734742912,12.072815671198803,1.4525
"08","07",0,2,2.828383789844626,11.917347429120616,1.95
"08","07",0,2,3.127248085654266,13.593748131494925,2.09375
"08","07",3,2,2.6573633576487996,13.205599398021183,1.49625
"08","07",3,2,3.4248861407533,13.208454819047393,1.3225
"08","06",3,0,2.9530670843121904,12.805748767792162,1.1275
"08","06",3,0,3.1377633944624232,13.506567675613935,1.24625
"08","06",3,0,3.2042817725474557,12.683401873764367,2.61
"08","06",3,0,2.928586150726373,12.55433857995178,1.915
"08","06",2,0,3.1808188747175303,13.663307446384277,1.22875
"08","06",2,0,2.9763095480111135,13.303756143644693,1.20375
"08","06",2,0,2.914968735965731,12.293258063926162,1.15625
"08","05",2,2,2.5581310362829552,11.985236537841448,0.9912499999999999
"08","05",0,2,3.1831521558458835,12.648202793633661,2.6475
"08","05",0,2,2.9331865066255554,13.15610486017995,1.45625
"08","05",0,2,2.8590228366199093,12.137808975999427,2.485
"08","05",0,2,2.5107152179587575,11.564903956884242,1.135
"08","05",1,2,3.0904926475570917,12.756657857288067,2.7
"08","05",1,2,2.654095787281755,11.662944851174494,1.6812499999999997
"08","05",1,2,3.0522888254572367,12.033357586612189,1.34125
"08","05",1,2,3.0652710125401597,13.195515536507898,1.835
"08","05",1,2,2.9137087483905946,12.194611530320607,2.02125
"08","05",1,2,2.9005684651441115,12.671668847054134,1.4462499999999998
"08","05",2,2,2.9455038286914688,12.329143895818136,1.30375
"08","04",2,2,3.097550696099769,12.531015100619998,0.925
"08","04",2,2,2.969046932564472,12.089775843061878,1.19125
"08","04",2,2,2.7984442006582233,13.290586006019044,1.6624999999999999
"08","04",2,2,2.758270651216372,12.807481195364915,2.0725
"08","04",0,2,2.7722030222945047,12.601198234935366,2.1725
"08","04",0,2,2.9746087677479536,12.972999335499566,2.46
"08","04",0,2,3.1913832651840037,12.67753536040925,2.45
"08","04",0,2,3.2799620519075696,12.400894490750153,1.9025
"08","04",1,2,2.8893258624942733,12.745408978688209,1.61625
"08","04",0,2,3.037770817019055,11.510203141554195,1.73125
"08","04",1,2,3.0681027891359998,11.75062625030066,1.57
"08","04",1,2,2.884741310267499,11.679905023037568,1.22125
"08","04",1,2,3.053967595951221,12.729145964531527,1.43125
"08","04",1,2,2.8252761401368844,12.666969613623047,1.355
"08","04",1,2,3.0742698380429627,12.30223742271863,1.225
"08","04",1,2,2.9469499019314522,12.701001413829719,2.11875
"08","04",2,0,3.0890424883106324,12.329143895818136,1.05625
"08","02",3,18,3.4017946021731507,12.151295849570113,2.46125
"08","02",3,18,2.917856420626896,12.20484149170285,2.0375
"08","02",3,18,2.9752963671128105,11.483522663367452,1.275
"08","02",3,18,2.536818223069244,11.034416489165773,1.64625
"08","01",3,2,3.094081265731751,13.468494193794022,2.19375
"08","01",3,2,2.789328299512349,11.761929878133413,2.24
"08","01",3,0,2.4697598538240673,11.96508360587775,1.3712499999999999
"08","01",3,0,2.3818888999700816,12.563138349984454,1.8
"08","01",3,18,2.813261862219575,11.859300003503487,1.9525
"08","01",3,18,2.885748335085874,12.615203810230717,1.43375
"08","01",1,0,2.736325484542687,11.606410944964242,1.7474999999999998
"08","01",1,0,2.8447245375076236,12.024203867357066,1.6
"08","01",1,18,2.459325396825397,11.528361344537817,2.1525
"08","01",3,18,2.38254468980021,13.478072617059443,1.8649999999999998
"08","01",1,2,3.0273427303576095,11.893108848864527,2.6025
"08","01",1,21,2.8105049699145646,12.293278735649043,1.72875
"08","01",1,2,2.7119681545288437,11.798102169607077,1.0525
"08","01",1,2,2.8970251406112357,12.254403692763953,1.2075
"08","01",1,2,2.8698312013250167,12.956847820003357,1.50875
"08","01",1,2,3.125531240088804,13.2491309241743,1.21875
"08","01",1,2,2.9099697483461324,12.284478965616366,1.86875
"07","31",3,1,2.8253845632581145,12.68490726235605,1.20875
"07","31",3,1,2.842257911499627,12.466665869437835,1.54125
"07","31",3,1,2.6085225789611073,11.478534248468378,1.3125
"07","31",3,1,2.8715186013417364,12.69985530296689,1.275
"07","31",1,1,3.067716861850969,13.000432839733469,3.0624999999999996
"07","31",1,1,2.9146436961628823,11.616725781933761,1.3125
"07","31",1,1,3.340726357425386,13.249571673329527,1.9187499999999997
"07","31",1,35,2.4323041530451635,10.934595414627893,1.84625
"07","31",1,35,2.768775434702183,11.900027895327236,1.29625
"07","31",1,35,3.7727597702534443,14.64386212371441,1.93375
"07","30",3,0,3.165745819620359,12.645269536956102,1.34
"07","30",2,0,3.076146060040764,12.704760627434725,2.25375
"07","30",3,0,2.8797994172257235,12.933044736495942,1.49375
"07","30",2,0,2.973873207174825,12.235468243751672,1.5225000000000002
"07","30",3,0,2.6785826155050905,12.290409507577504,1.18375
"07","30",3,0,2.7836987731662757,11.729006402874386,1.18125
"07","30",2,32,2.6433094494457716,10.831505117203964,1.6062499999999997
"07","30",2,32,2.857645675902602,11.898058971699513,1.25375
"07","30",2,32,2.7196298132540075,12.094257633643442,1.42875
"07","30",2,32,2.9369643728648125,12.163752763184336,1.9375
"07","30",2,31,2.833339787028074,11.591025568020044,1.59
"07","29",3,38,3.117288089674558,12.394595143756984,1.1375
"07","29",3,50,2.8508669732583884,12.486098169467072,1.5525
"07","29",2,32,2.9886058239791766,11.707289064967128,2.12
"07","29",2,32,2.768527951305462,11.286994374876333,1.74625
"07","29",3,32,3.1862286842577636,13.00009502993443,1.87125
"07","29",2,32,3.293439209458267,13.156665524865318,2.1225
"07","29",2,31,3.070211407757877,13.952116838624603,1.34625
"07","29",0,31,2.864872178309478,13.449237845105996,1.85
"07","28",0,2,2.895635118513348,11.829824180594745,1.1125
"07","28",0,2,2.931536946833869,12.01892302158712,1.125
"07","28",0,2,3.2563250629270044,12.951329399073545,1.9849999999999999
"07","28",0,2,2.98823609134648,12.535426856247684,1.06625
"07","28",0,2,3.204023051793121,13.285657837631252,1.57125
"07","28",1,2,2.9566310843956196,12.601122944773309,1.31875
"07","28",1,0,3.0860261857878193,12.284113562514861,1.3025
"07","28",1,0,3.0141085878360743,10.93728407572896,1.74125
"07","28",1,0,2.7943891034763166,11.892661109981706,1.6
"07","28",1,0,3.1340250587314027,11.743401354277028,2.05125
"07","28",1,0,2.9104084574723688,11.270034203013255,1.3475
"07","28",1,18,2.6511951156144455,11.72573472101233,1.07125
"07","28",2,18,3.1678058645096057,12.570629869743648,1.3275
"07","28",2,18,3.357064548607227,13.990247626066873,2.41625
"07","28",2,18,3.087724867724868,12.432889822595705,1.5875
"07","28",2,18,2.968264239973036,12.133468149646106,1.50375
"07","28",2,18,3.428108226530836,13.450993279336052,1.8662500000000002
"07","28",2,18,2.85059793814433,13.12310491206792,1.5212499999999998
"07","27",0,42,2.762190872492304,11.993958245025404,1.37875
"07","27",0,42,3.148983389153896,14.035737100077014,1.46
"07","27",0,42,2.6932725651441594,11.906912770061952,1.24125
"07","27",0,14,3.0754996088471658,13.168463459631774,1.39
"07","27",1,14,2.9391201776297526,12.951829357888032,1.2775
"07","27",0,14,2.9637152407367893,12.939419420424453,1.54125
"07","27",1,55,3.552968128832289,13.308719485368437,1.915
"07","27",1,55,3.6450394040807517,14.135936140622718,2.16625
"07","27",1,12,3.287689161554191,13.001541944161936,2.5475
"07","27",1,12,2.996430252344231,13.257176445032234,1.5725
"07","27",2,12,2.7117138364779874,12.503468368479465,1.79625
"07","27",1,12,2.745189877467447,11.173026653794256,1.80875
"07","27",1,12,2.575379979035639,11.83580743618202,1.095
"07","27",2,12,2.5528133168248726,12.624116918744386,1.2975
"07","27",2,12,2.6028991342862895,12.556401662738782,1.34625
"07","27",2,3,3.334642736200474,13.528946966527892,1.7600000000000002
"07","27",3,6,2.8670603376485726,13.947709449439554,1.515
"07","27",3,7,2.305987055016181,11.652681983921276,1.34875
"07","27",2,6,2.5329465119381087,12.925758538709603,2.02875
"07","26",3,22,2.9502482380307606,12.553839367222777,1.5437500000000002
"07","26",1,6,2.900560224089636,11.766471294400116,2.62125
"07","26",1,6,2.324133208839091,11.25665952655572,1.075
"07","26",1,6,2.6672659761579047,11.627906976744185,3.3162500000000006
"07","26",1,6,2.8696123023608404,12.014422403139292,2.125
"07","26",2,3,2.917077890662797,11.539884458863371,1.49125
"07","26",2,3,3.148126760061312,13.2071436210031,1.63375
"07","26",2,3,2.8956617830535056,13.288921600080519,1.34375
"07","26",2,44,2.7355345592468425,12.125667090975371,1.2875
"07","25",1,8,2.5326603575184015,12.231706562751285,1.7374999999999998
"07","25",1,8,2.7870592358920434,12.466753262819324,1.8525
"07","25",1,8,2.9042531217726033,11.47089199025775,2.56
"07","25",2,8,3.299086400417646,13.855346367207806,1.11875
"07","25",3,8,3.0122682409371837,11.424494158884844,1.90625
"07","24",0,8,2.8599932591843613,12.323797061797418,1.9975
"07","24",0,8,2.8413346814964604,12.74014155712841,1.4150000000000003
"07","24",0,8,2.8361237113402065,12.52274105518496,1.0775
"07","24",0,8,3.076865979381444,12.489387507580354,0.9912499999999999
"07","24",3,8,3.6917590581780777,14.236921194354986,2.2525
"07","23",0,2,2.4077014255966676,11.846680046357802,1.51875
"07","23",0,2,2.5656639436168502,12.166096616445714,1.6274999999999997
"07","23",0,2,2.718015683835976,12.625508281870113,1.4037499999999998
"07","23",0,2,2.8714270908902475,12.93946949699146,2.55875
"07","23",3,2,2.445422509888529,12.386572752078179,0.84125
"07","23",3,2,3.0873453853472883,13.43880400241289,2.08375
"07","22",2,0,2.836461553804728,13.184988765626926,2.7962499999999997
"07","22",2,0,3.484506111661711,14.283215764006297,2.285
"07","22",2,0,2.9510993649744885,13.544763792533859,1.86875
"07","22",2,0,2.8629845379359944,14.28072847261882,3.3087499999999994
"07","22",0,0,2.641173680287322,13.0466498451383,1.91
"07","22",0,0,2.7915818324197343,11.800981159887604,2.375
"07","22",0,0,2.518741147614606,12.631604616144315,0.9225000000000001
"07","22",0,0,2.9496326285799968,14.156809822444497,1.17875
"07","22",0,0,2.7688825642068173,12.081006421678248,1.8875000000000002
"07","22",0,0,2.5229313495170977,11.913261780828229,1.5849999999999997
"07","22",0,0,2.4304469005285916,12.033241936851628,0.8075
"07","22",3,0,3.365528420904254,13.286443660876973,1.6187500000000001
"07","21",3,0,2.6572121937435598,12.27274593890613,1.21875
"07","21",2,0,2.6406930220607125,12.019277483044752,1.3687499999999997
"07","21",2,0,2.3106499608457325,11.41807545257727,0.9812500000000001
"07","21",2,0,2.803198482076303,11.629575595230975,2.21125
"07","21",2,0,2.599955954066384,11.26224911861866,1.8862499999999998
"07","21",2,0,2.9699827324946257,12.303874927706572,1.88375
"07","21",2,0,2.293782476258735,11.119660191616514,2.2125
"07","21",2,0,2.7254775969875977,12.098175367151732,1.07375
"07","21",2,0,2.325519052060663,12.771820304450936,1.3625
"07","21",2,0,2.3102354637193656,11.812759702631652,0.9699999999999999
"07","21",2,2,2.566543967280164,11.670321738889042,2.94125
"07","21",0,2,2.455762151958471,11.456569413985507,1.50875
"07","21",0,2,2.489526506213623,12.428170890819754,1.96
"07","21",0,2,2.8529232740669546,12.414845803770811,2.08875
"07","21",0,2,2.913540260908682,13.6672752771824,1.12125
"07","21",0,2,2.5150216242191252,11.781666054216018,1.17875
"07","21",0,2,2.6803908377382664,11.846680046357802,1.2725
"07","21",0,2,2.616966849386584,11.942051683633515,1.0875
"07","20",1,1,2.8542156095014364,12.080243217098898,1.72125
"07","20",1,1,3.1261160924964613,11.564833578547038,3.2275
"07","20",1,1,2.786858741838533,12.262776392555157,1.32875
"07","20",1,1,3.1069458562038355,11.770087176972842,2.23125
"07","20",2,1,2.5633189171872495,11.371795234191708,1.04125
"07","20",2,1,2.7247232472324727,12.366610152588013,1.625
"07","20",2,1,2.703503422104764,12.34708154455114,0.8687499999999999
"07","20",0,1,2.886738496984482,12.430790571971826,1.08375
"07","20",0,1,2.618684145610882,12.505985584846053,1.19125
"07","20",0,1,2.912894245339535,12.565064084625288,1.6400000000000001
"07","20",0,1,2.5326546593578705,12.094638168501543,1.2375
"07","20",0,1,2.755112827810531,12.39491527450582,2.13625
"07","19",2,6,2.7664374840845425,11.386105244236731,2.40625
"07","19",1,6,3.316379183252248,13.876603272888103,2.10625
"07","19",2,6,2.438269530034236,11.869061350030208,1.8275
"07","19",2,6,2.809737228224623,12.28138314149189,2.54125
"07","19",2,6,2.971596638655462,12.533984181908057,2.8025
"07","19",2,22,3.1780161788702563,12.29651323085218,2.3375
"07","19",2,22,3.453905340990129,13.763685859435542,2.57125
"07","19",2,22,2.808678208807826,11.186328063305684,2.55375
"07","19",0,5,2.7994081248318534,12.029388026397,1.9975
"07","19",0,5,2.6659537261232176,12.560532687651332,1.385
"07","19",0,5,2.909011988424969,12.459572502006177,1.81
"07","19",0,4,3.1534181582919985,12.806200763678342,1.6
"07","19",0,3,3.2959184400955337,13.952581353362646,1.7725
"07","19",0,4,2.596930081300813,11.179340028694405,1.1475
"07","18",2,12,3.467361789942436,13.340233454085448,3.19625
"07","18",2,12,2.560390461215933,11.778001294857564,1.6125
"07","18",2,12,2.8172926124638877,12.53914690102207,2.24375
"07","18",2,12,2.912348283347091,11.060096789334828,3.1975
"07","18",2,12,2.30853895618364,11.00994906711002,1.63375
"07","18",2,17,2.7562996715057757,13.426500196348542,1.925
"07","18",3,12,3.591600593751132,14.519004082571444,1.535
"07","18",3,17,2.9319710346195813,12.679647794044708,2.3275
"07","18",3,12,3.1764404773330774,11.638804672459251,2.7625
"07","18",3,23,3.6586786290481252,14.35346892859375,2.05375
